index,axis,true,pred,prob,text
629,JP,0,1,0.9636538624763489,'Well I would recommend talkingi than 4..practice for.being real when your nervous. For starters.. .. Out at a club so no doubt late I'll Have something more useful to say when I can sit down and... Y...
630,JP,0,1,0.851791262626648,"'Winning my 12 year long battle with Anorexia and Bulimia and being able to do this without medication or hospitalization. While maintaining an overall healthy mindset is a continuing struggle,... Thi..."
631,TF,1,0,0.007590911816805601,"'Road trips to Yellowstone with my dad and brother. Playing Game Boy on the way there is also a great memory. When my grandma and I would cook, bake, and garden together. Every single time I... Larry ..."
631,JP,1,0,0.002222751034423709,"'Road trips to Yellowstone with my dad and brother. Playing Game Boy on the way there is also a great memory. When my grandma and I would cook, bake, and garden together. Every single time I... Larry ..."
635,IE,0,1,0.9865391850471497,"'No offense taken my Good Sir, I am neither a troll drunk I don't drink and do not like Rap but do enjoy video games, I enjoy reading and sharing my thoughts with others, and if my post do not... Boll..."
635,TF,0,1,0.9996823072433472,"'No offense taken my Good Sir, I am neither a troll drunk I don't drink and do not like Rap but do enjoy video games, I enjoy reading and sharing my thoughts with others, and if my post do not... Boll..."
637,IE,0,1,0.573287308216095,"'1 Studying for my exams, first one is 16th of June. 2 Writing an assignment due 11th of June. 3 Life. Pupa. As a lesbian I don't have a preference for any one body type, to have one would make for an..."
638,IE,1,0,0.02863035537302494,"Hey, that's my song! crazy This is my other song Always A Woman by Billy Joel She can kill with a smile She can wound with her eyes She can ruin your faith with her casual lies And she... I was massiv..."
638,JP,0,1,0.891370952129364,"Hey, that's my song! crazy This is my other song Always A Woman by Billy Joel She can kill with a smile She can wound with her eyes She can ruin your faith with her casual lies And she... I was massiv..."
639,TF,0,1,0.9996045231819153,'I was always a musical personality and went through trying a few instruments until I landed on electric guitar as I had had dreams of trying out that distorted rock tone. And now I've played guitar.....
642,TF,1,0,0.0010429775575175881,"Silly Bread sewer Tides Sheen Chest Smite Did I say I was INTJ? Does it say INTJ above my avatar? Asking for credentials is stupid, what matters is whether what someone is saying is accurate. What I'm..."
642,JP,1,0,0.002120666205883026,"Silly Bread sewer Tides Sheen Chest Smite Did I say I was INTJ? Does it say INTJ above my avatar? Asking for credentials is stupid, what matters is whether what someone is saying is accurate. What I'm..."
643,JP,1,0,0.25445038080215454,"'I actually found that it was because the school was not right for me whatsoever. So, you are right. Update So I just started high school and it is wayyy easier. Still boring, except for programming I..."
644,JP,0,1,0.9996706247329712,"'I would never mar by body by getting a tattoo. 81. I was dragged down by the question about similar morals and beliefs. I'm quite politically incorrect myself though not about sexism , so all I can d..."
645,NS,1,0,0.0012624225346371531,"'her songs sound like the kind of things my INFJ might want to say when under some pressure, like if she were to vent about relationships trying to explain it to me through her journal but never to me..."
645,TF,0,1,0.9995375871658325,"'her songs sound like the kind of things my INFJ might want to say when under some pressure, like if she were to vent about relationships trying to explain it to me through her journal but never to me..."
645,JP,1,0,0.0016048928955569863,"'her songs sound like the kind of things my INFJ might want to say when under some pressure, like if she were to vent about relationships trying to explain it to me through her journal but never to me..."
646,IE,1,0,0.0006533742416650057,"'Your business, is my business. The more I know, the better I can... help you... or manipulate. lol I wouldn't mind. I have no fear of showing my face... sorta. maybe we can wear funny masks until we'..."
647,TF,1,0,0.38512563705444336,"'I know I know. I thought about it then felt bad for lying!!! No! I have only been back in work a couple of days and I was just about to email with a problem, but I fixed it myself. I must have got be..."
648,TF,0,1,0.9998698234558105,"'Key to stress reduction is physical exercise especially aerobic exercise and a healthy diet. Lifting helps as well as aerobic exercise. And soothing music, of course. School is one of the easiest thi..."
649,JP,1,0,0.30303964018821716,'I really just hate it when the person gossiping is trying to get me to change my view of whoever it is to match what they are saying and reassure themselves you know what i mean? right? isnt... You'v...
650,TF,0,1,0.773774266242981,"'HAL, im gel. This one is of the 'Blood Moon' taken with my phone at 4am, me and the Mrs woke up just for this event. I forgot to turn on the plug when I put the camera on charge, I know it was a... T..."
651,NS,1,0,0.001450144569389522,"'I know two couples wich are ISFP ESFJ. So far so good! So musicislife there is hope indeed! And me and my not 'boy' friend, are also a great combination. We just 'feel' each other. He is someone... L..."
653,TF,0,1,0.9994751811027527,"'I am hijacking my own thread. The reason? It's on the homepage. Let's all air out our grievances. Recent grievances. I will go first. yeah, like an early Festivus I am no longer a news staff... INTP ..."
653,JP,0,1,0.9994468092918396,"'I am hijacking my own thread. The reason? It's on the homepage. Let's all air out our grievances. Recent grievances. I will go first. yeah, like an early Festivus I am no longer a news staff... INTP ..."
655,TF,1,0,0.35317540168762207,"'nasmoe da dundun I post things for profit. I accept my currency in likes. racism Just be you and if they don't like it, that's their problem. What have you done with your life so far and what do you ..."
657,IE,1,0,0.001045473967678845,"'Well I'm actually pretty into basketball. I grew up with a twin brother who also played basketball. Let's just say it was great competition. I was never very good at shooting, but the mental part of...."
658,TF,0,1,0.9992243051528931,'Haha! That must have been it... I need to come back and chat sometime I want to discuss type stuuuuuff Holy balls I miss you guys. single shining tear Oh god you guys I'm having a crisis what if I'm ...
659,JP,0,1,0.9995434880256653,"'What I'm noticing is that this thread is on the front page and still has a glaring, eye poking, hideous grammar mistake in its title. Someone? Anyone? Bueller? JackParrish Abraxas I really enjoyed re..."
661,IE,0,1,0.9986944794654846,"'Something that always gets me about infps is how they always claim how the world is so insensitive to their feelings, but never seem to realize that they themes.eves can be quite insensitive at... He..."
661,TF,1,0,0.005106890574097633,"'Something that always gets me about infps is how they always claim how the world is so insensitive to their feelings, but never seem to realize that they themes.eves can be quite insensitive at... He..."
661,JP,0,1,0.999445378780365,"'Something that always gets me about infps is how they always claim how the world is so insensitive to their feelings, but never seem to realize that they themes.eves can be quite insensitive at... He..."
662,IE,1,0,0.0004060364735778421,"'You are such a good friend. She is lucky to have you as a friend. I am sorry to hear If your ISFJ is like my husband, it might be a long while before she can pick herself back up because once they ha..."
662,NS,0,1,0.9990861415863037,"'You are such a good friend. She is lucky to have you as a friend. I am sorry to hear If your ISFJ is like my husband, it might be a long while before she can pick herself back up because once they ha..."
664,JP,0,1,0.9995831847190857,'I have never seen so many poorly used memes... if they wern't funny I'd probably rage quit lol. Paranoid Parrot hears coworkers talking and laughing must be about me liste gosh this hits so close to ...
665,IE,1,0,0.0012994175776839256,"'Random band I just found. I dig it. recommendations on how to get into a freelance style of work like this? I play music as well, but not professionally at the moment, I have the advantage of going t..."
665,JP,1,0,0.4080331325531006,"'Random band I just found. I dig it. recommendations on how to get into a freelance style of work like this? I play music as well, but not professionally at the moment, I have the advantage of going t..."
666,NS,1,0,0.0015626231906935573,"'Well, first you can stop thinking that any person who wants to talk to you is trying to get in your pants. Secondly, stop thinking a relationship is going to get your life back on track. Healing... i..."
666,JP,1,0,0.007633333560079336,"'Well, first you can stop thinking that any person who wants to talk to you is trying to get in your pants. Secondly, stop thinking a relationship is going to get your life back on track. Healing... i..."
669,NS,0,1,0.9976648092269897,"'I've heard all my life that you either get Algebra or Geometry. I can't say why that is. Apologies, I was good with Calculus. It was Trig and Geometry, gaaaah! Beat them with sticks! I don't, but I'v..."
669,TF,1,0,0.16054600477218628,"'I've heard all my life that you either get Algebra or Geometry. I can't say why that is. Apologies, I was good with Calculus. It was Trig and Geometry, gaaaah! Beat them with sticks! I don't, but I'v..."
670,NS,0,1,0.9985590577125549,"'Jewl Yes I was getting pretty frustrated, mostly with the Fe and Fi stereotypes. It's not the people's fault, it's the damn sites that give very general and shallow descriptions of the types. I compl..."
670,JP,0,1,0.9728727340698242,"'Jewl Yes I was getting pretty frustrated, mostly with the Fe and Fi stereotypes. It's not the people's fault, it's the damn sites that give very general and shallow descriptions of the types. I compl..."
674,JP,1,0,0.013932652771472931,"Interesting, might be unrelated but I just happened to be watching a documentary BBC iPlayer Horizon 2011 2012 Do You See What I See? last night about colour. While I had read about it before it... Yo..."
675,NS,1,0,0.002903972053900361,'I'll accept casual hugs from relatives or friends I don't see often throughout the year. Now if we're talking about real hugs... Only from my significant other. That's really the only instance... I'm...
675,TF,0,1,0.866260290145874,'I'll accept casual hugs from relatives or friends I don't see often throughout the year. Now if we're talking about real hugs... Only from my significant other. That's really the only instance... I'm...
675,JP,0,1,0.9816362857818604,'I'll accept casual hugs from relatives or friends I don't see often throughout the year. Now if we're talking about real hugs... Only from my significant other. That's really the only instance... I'm...
676,IE,1,0,0.0003061960742343217,"O o...... I dont even Samhain This is actually kind of true, at the time of the interview I did know what the cognitive functions were and how they were responsible for everything, however I was still..."
676,NS,0,1,0.9962425231933594,"O o...... I dont even Samhain This is actually kind of true, at the time of the interview I did know what the cognitive functions were and how they were responsible for everything, however I was still..."
676,JP,0,1,0.74701988697052,"O o...... I dont even Samhain This is actually kind of true, at the time of the interview I did know what the cognitive functions were and how they were responsible for everything, however I was still..."
677,JP,0,1,0.777006983757019,"'ENFP maybe? I'm wondering about Pewdiepie. I used to think about him as an ENxP... But, in this video he admits he's an introvert, socially awkward and quite... What type is each character of the nov..."
678,IE,0,1,0.9987898468971252,"' inaccuracy usually involves multiple variables, unreliable sample sizes, and the misinterpretation of causation vs. correlation. For that particular NY Times article I linked there are... Sweet Vida..."
679,IE,0,1,0.8775146007537842,'Einstein is an Alpha NT all the way. Most likely LII Ne subtype since Ni is 4D and strenghtened. Gamma is so off ESFJs are one of the best people and I love them Intuitives like to rant about how ann...
679,JP,1,0,0.002727949060499668,'Einstein is an Alpha NT all the way. Most likely LII Ne subtype since Ni is 4D and strenghtened. Gamma is so off ESFJs are one of the best people and I love them Intuitives like to rant about how ann...
681,NS,0,1,0.9911543130874634,"'1 Do you like tea? Specifically hot tea Yes, though I'm more of a coffee drinker 2 Do you often think about society and how downhill it is going? of course thats a loaded and assumptious... As I unde..."
681,JP,0,1,0.978871762752533,"'1 Do you like tea? Specifically hot tea Yes, though I'm more of a coffee drinker 2 Do you often think about society and how downhill it is going? of course thats a loaded and assumptious... As I unde..."
683,IE,0,1,0.9614191651344299,"'Hm, you seem to take this a lot more serious than I thought, I am for once not religious though I believe that Jesus has lived. And secondly, this is what I believe at the moment but is at... Metapho..."
683,TF,1,0,0.029700525104999542,"'Hm, you seem to take this a lot more serious than I thought, I am for once not religious though I believe that Jesus has lived. And secondly, this is what I believe at the moment but is at... Metapho..."
683,JP,0,1,0.9825595617294312,"'Hm, you seem to take this a lot more serious than I thought, I am for once not religious though I believe that Jesus has lived. And secondly, this is what I believe at the moment but is at... Metapho..."
686,JP,0,1,0.9966765642166138,"'I have a terrible time saying those words. Even when think I really do love someone, I just can't say it. Love is a strange thing, which I don't fully understand. I don't know if I really do love... ..."
687,NS,0,1,0.9994877576828003,"'Yes, I swear. Not all the time, of course. I don't use it when speaking with my family or at work or if talking with people I don't really know well. But at home or with friends or with people I... D..."
687,TF,1,0,0.0012171511771157384,"'Yes, I swear. Not all the time, of course. I don't use it when speaking with my family or at work or if talking with people I don't really know well. But at home or with friends or with people I... D..."
690,IE,0,1,0.9978512525558472,"'No offense to any ESTJs that may read this, but the few that I've talked to are obnoxious, loud, lie about shit to try to look cool, and usually talk out of their asses about things they can't back....."
690,NS,0,1,0.991095781326294,"'No offense to any ESTJs that may read this, but the few that I've talked to are obnoxious, loud, lie about shit to try to look cool, and usually talk out of their asses about things they can't back....."
691,TF,0,1,0.9716282486915588,"'Haha, my heart is just warmed that I could of been seen as retarded as a child. Thank you for the relevant content, it's reminded me of many times in school where I was singled out for not paying... ..."
691,JP,1,0,0.4133918285369873,"'Haha, my heart is just warmed that I could of been seen as retarded as a child. Thank you for the relevant content, it's reminded me of many times in school where I was singled out for not paying... ..."
694,IE,0,1,0.827792227268219,"'He is a clear cut ENFJ in my opinion. Beethoven INTJ Bach INTJ Tchaikovsky INFJ Mozart ISFP how is he not an Fi dom? Rachmaninoff INFP Brahms INFJ Islamabad, Pakistan. Sounds E FJish. I see Fe here, ..."
695,TF,1,0,0.0019141902448609471,"'What an awesome first experience with meditation. Weird, scary...hopefully it has show you some of the limitless potential of the mind. I focus on trance meditation, but I have also done zazen... Som..."
695,JP,0,1,0.9995976090431213,"'What an awesome first experience with meditation. Weird, scary...hopefully it has show you some of the limitless potential of the mind. I focus on trance meditation, but I have also done zazen... Som..."
696,IE,0,1,0.955449104309082,"'SAME, especially when I'll never see them again! P This feels very similar to my current predicament I love your signature by the way, VERY true . I think we need to be okay with letting people in bu..."
696,TF,1,0,0.09425129741430283,"'SAME, especially when I'll never see them again! P This feels very similar to my current predicament I love your signature by the way, VERY true . I think we need to be okay with letting people in bu..."
697,IE,0,1,0.9975016713142395,"'Dear ISTPs, 7000 posts and this doesn't qualify for a sticky? I'd guess that there is a correlation between how many male vs female istps there are in the gen pop and how many questions get asked abo..."
698,IE,0,1,0.9987472295761108,'I used to date an INTP chick. I didn't feel comfortable with the silence so I had to think about things to talk about and I had to initiate conversations and I ended up being the active one. I could....
698,NS,0,1,0.9989432692527771,'I used to date an INTP chick. I didn't feel comfortable with the silence so I had to think about things to talk about and I had to initiate conversations and I ended up being the active one. I could....
698,TF,1,0,0.0019285969901829958,'I used to date an INTP chick. I didn't feel comfortable with the silence so I had to think about things to talk about and I had to initiate conversations and I ended up being the active one. I could....
698,JP,1,0,0.08425278961658478,'I used to date an INTP chick. I didn't feel comfortable with the silence so I had to think about things to talk about and I had to initiate conversations and I ended up being the active one. I could....
700,NS,0,1,0.7524932622909546,'I've been quiet but I'm still lurking so I can keep up with all my favorites and learn a bit about the newbs. back to lurking I had a bit of a meltdown on a friend. She was telling me how happy she w...
702,NS,0,1,0.6629650592803955,"'Improbable.... I wish I wouldn't so easily be embarrassed by mistakes I make. Everybody makes mistakes, right? So why am I such a perfectionist that when I make a mistake and somebody notices that, I..."
703,TF,1,0,0.007023082580417395,"'aurly, I think, INTJs are not adept at reading the emotions of others. I don't notice this with my real life INTJ friends. As for Jung, even in the field of science, he seems to have been more... It'..."
704,JP,0,1,0.5206317901611328,'Alas. These cryptic words escape my comprehension. stares sadly How exciting! The magnificence of all these symbols will outshine the entire PerC some day. I thought you could only ask three question...
706,IE,0,1,0.995590329170227,"'I grew up with copious amounts of physical contact, so I'm used to it and I actually need it at times. However, I've found that I'm more scant with my hugs and whatnot than I used to be. If I don't....."
706,TF,0,1,0.9997020363807678,"'I grew up with copious amounts of physical contact, so I'm used to it and I actually need it at times. However, I've found that I'm more scant with my hugs and whatnot than I used to be. If I don't....."
709,IE,1,0,0.010863138362765312,"If you love him, and he is worth anything to you, you will show consideration for this bond in the life choices you make. 5 years in the future, when you're single and massaging some old guy's... Depe..."
709,JP,0,1,0.9990965127944946,"If you love him, and he is worth anything to you, you will show consideration for this bond in the life choices you make. 5 years in the future, when you're single and massaging some old guy's... Depe..."
710,IE,1,0,0.056349992752075195,"'I wasn't sure anyone would remember me! I guess this makes be rude 1 for taking another hiatus lol Oh gosh, no, don't apologize lol! I thought you were pretty spot on and still are pretty spot on wit..."
711,TF,0,1,0.9992945194244385,"I think Grace is the most balanced ESFP I have ever seen. I absolutely adore her! I could see Tyler as ESFJ, but that's just a guess. No. I personally wouldn't say I need lots of alone time well, obvi..."
713,IE,1,0,0.001495326985605061,'I enjoy RPGs and got so used to being able to save the game and loading to a previous progress point if the game doesn't turn out the way I want it. Imagine my horror the first time I made a major......
713,JP,0,1,0.6629340052604675,'I enjoy RPGs and got so used to being able to save the game and loading to a previous progress point if the game doesn't turn out the way I want it. Imagine my horror the first time I made a major......
714,NS,1,0,0.0010410427348688245,"'Hey I didn't want to make a sexist comment on INTJ, just humorous. I have a close friend of mine that is a real INTJ he always try to invalidate things when he hears about them. Does INTJ watch porn?..."
718,NS,0,1,0.9989219903945923,"'Mr. ISFP was about himself, so much that he forced us into having sex the first time when I wasn't ready. Never progressed in skill, took 8 months before I could start to feel him inside me. He took...."
718,TF,0,1,0.9997223019599915,"'Mr. ISFP was about himself, so much that he forced us into having sex the first time when I wasn't ready. Never progressed in skill, took 8 months before I could start to feel him inside me. He took...."
718,JP,0,1,0.8384283185005188,"'Mr. ISFP was about himself, so much that he forced us into having sex the first time when I wasn't ready. Never progressed in skill, took 8 months before I could start to feel him inside me. He took...."
722,IE,0,1,0.8540370464324951,"'Half of it is going straight to charity, another quarter going straight to scientific research, an eighth to the parkour community, a sixteenth to towards spreading information about health and... Fi..."
722,TF,1,0,0.008406241424381733,"'Half of it is going straight to charity, another quarter going straight to scientific research, an eighth to the parkour community, a sixteenth to towards spreading information about health and... Fi..."
722,JP,0,1,0.9070073366165161,"'Half of it is going straight to charity, another quarter going straight to scientific research, an eighth to the parkour community, a sixteenth to towards spreading information about health and... Fi..."
723,TF,0,1,0.9929117560386658,'If this person is an INFJ this thread compounds my confusion over why ENTPs and INFJs are supposed to be a good match. No I'm bad with family. I loved my maternal grandparents but one died and the ot...
724,JP,1,0,0.0027222430799156427,"'Where would you live? Canada US, somewhere with a view of stunning mountains What would you live in? A beautiful house, not too big and the interior design would be really modern but cozy ... I'm pas..."
726,NS,1,0,0.0028796950355172157,That's why their giving it to me. For hypertension. I super anxious all the time and tense. I'm taking propranolol. I have bad panic attacks and is hard for me to leave my house. I want to understand ...
726,TF,0,1,0.8322150707244873,That's why their giving it to me. For hypertension. I super anxious all the time and tense. I'm taking propranolol. I have bad panic attacks and is hard for me to leave my house. I want to understand ...
726,JP,0,1,0.9988356232643127,That's why their giving it to me. For hypertension. I super anxious all the time and tense. I'm taking propranolol. I have bad panic attacks and is hard for me to leave my house. I want to understand ...
729,NS,0,1,0.9989804625511169,"'image is missing I can definitely agree with the lazy, sporty, and reckless nature of ESFP's. One of my closest friends for a long time was an ESFP....it was definitely interesting, and I found it am..."
730,JP,0,1,0.9970314502716064,"'WHY AM I STILL UNEMPLOYED???? WHY? WHY? WHY????!!!?!?!?!?!?! I HAVE HAD THREE INTERVIEWS IN A WHOLE YEAR! WHAT IS... Just want my meds to kick in so I can be a normal human being. Darn you, symptoms ..."
731,TF,1,0,0.001049914164468646,"'My soul isn't connected to my body parts, the way I see it. Once I'm dead, my soul has moved on. By then, all that is left is a sack of organic material with sentimental value to my loved ones and......"
731,JP,0,1,0.7838971614837646,"'My soul isn't connected to my body parts, the way I see it. Once I'm dead, my soul has moved on. By then, all that is left is a sack of organic material with sentimental value to my loved ones and......"
732,NS,0,1,0.9994845390319824,"woman in library for IELTS.jpg by Naomi Chung x27 s Daydream Art, on Flickr ... junk A Chinese boat in QinZhou Port by Naomi Chung x27 s Daydream Art, on Flickr ... When I was little, my mother dislik..."
735,JP,1,0,0.0017227752832695842,"'Just turned 39, and have no plans to acknowledge future birthdays. wink Fortunately for me, I look much younger. Recently, I went to a Mexican grocery store with my cousin, who is just a few... If it..."
736,IE,0,1,0.9986734390258789,"'What niss said! 100 I love steak, sushi, pizza, and strangely, salads. Things I could eat every day... Bacon and eggs Salad Summer Soup Winter ...now I'm hungry.... Nah, we don't need a map! Let's ju..."
736,NS,1,0,0.0004949517897330225,"'What niss said! 100 I love steak, sushi, pizza, and strangely, salads. Things I could eat every day... Bacon and eggs Salad Summer Soup Winter ...now I'm hungry.... Nah, we don't need a map! Let's ju..."
736,TF,0,1,0.9996563196182251,"'What niss said! 100 I love steak, sushi, pizza, and strangely, salads. Things I could eat every day... Bacon and eggs Salad Summer Soup Winter ...now I'm hungry.... Nah, we don't need a map! Let's ju..."
744,JP,1,0,0.0019181141396984458,"'Yeah, I realize that now. The Trio Mugen ESTP Clear usage of Se Ti sometimes has moments of Fe Jin Most likely an ISTJ however, I'd be willing to entertain him being an INTJ. Although, he seems more ..."
747,IE,1,0,0.009554614312946796,'Smoked from 16 21. 5 years is long enough to know that I need to quit or my lungs will eventually cave in. I quit smoking 3 times. this is the third I'm on day 28 and it was actually an accident... N...
747,TF,1,0,0.040242619812488556,'Smoked from 16 21. 5 years is long enough to know that I need to quit or my lungs will eventually cave in. I quit smoking 3 times. this is the third I'm on day 28 and it was actually an accident... N...
747,JP,1,0,0.023257620632648468,'Smoked from 16 21. 5 years is long enough to know that I need to quit or my lungs will eventually cave in. I quit smoking 3 times. this is the third I'm on day 28 and it was actually an accident... N...
750,IE,1,0,0.4843369722366333,"'EXTREME extrovert. Probably ESTP. Basically, 7w8 sx is the badass. 8w7 sx is the worseass. 3w4 sx is the diva. Combining them, you get someone with a VERY strong ego and high demands on the world. Al..."
750,NS,0,1,0.999453604221344,"'EXTREME extrovert. Probably ESTP. Basically, 7w8 sx is the badass. 8w7 sx is the worseass. 3w4 sx is the diva. Combining them, you get someone with a VERY strong ego and high demands on the world. Al..."
750,TF,0,1,0.9992679953575134,"'EXTREME extrovert. Probably ESTP. Basically, 7w8 sx is the badass. 8w7 sx is the worseass. 3w4 sx is the diva. Combining them, you get someone with a VERY strong ego and high demands on the world. Al..."
751,IE,1,0,0.0013364467304199934,"'luemb, I know that, and I appreciate the information. According to what I read, it's less but who knows. I am not implying you do not have a life but since there are very few INTJs, I figure this... ..."
751,TF,1,0,0.00116604077629745,"'luemb, I know that, and I appreciate the information. According to what I read, it's less but who knows. I am not implying you do not have a life but since there are very few INTJs, I figure this... ..."
753,JP,0,1,0.9991680383682251,'I'm feeling really low this evening. I have a recurring pain problem in my right foot... the sudden drop in temperature outside is making it twinge something dreadful. I've been taking really good......
757,TF,1,0,0.0010367685463279486,"Couldn't be said better. Also, 'Deus Ex Machina' in a hidden, sneaky way. And a few questions with that 1. Did you practise if there is any sort of practise or mastering in your field in that way sinc..."
757,JP,0,1,0.9991365075111389,"Couldn't be said better. Also, 'Deus Ex Machina' in a hidden, sneaky way. And a few questions with that 1. Did you practise if there is any sort of practise or mastering in your field in that way sinc..."
758,JP,0,1,0.999804675579071,Im 26! I had to think about how old i was.. I honestly still feel 18. Sent from my SM G920W8 using Tapatalk Thank you. I know if i dont nip it in the bud now this is just a preview of the rest of the ...
760,TF,1,0,0.07215805351734161,'I have observed an INTJ with AS. He is an extrem form of INTJ. He plans... He likes routine! He dislikes change or fast change. He likes just slow change. Would an ESFP with AS plan everything like.....
760,JP,1,0,0.33334219455718994,'I have observed an INTJ with AS. He is an extrem form of INTJ. He plans... He likes routine! He dislikes change or fast change. He likes just slow change. Would an ESFP with AS plan everything like.....
765,IE,1,0,0.0005323683726601303,"'The Warcraft Civilization Social Science in a Virtual World It's a dandy of read! Perhaps you should take a gander! Points finger right at you! Coffee shops, Abandoned warehouses, puppet based live d..."
766,IE,0,1,0.9207131266593933,"'No, I said its Fe thing to do would be to follow it as a moral guideline, because its easy to follow and to Fe there is no point in searching for a more flawless morals in the world that doesn't... S..."
766,TF,1,0,0.4949590265750885,"'No, I said its Fe thing to do would be to follow it as a moral guideline, because its easy to follow and to Fe there is no point in searching for a more flawless morals in the world that doesn't... S..."
768,JP,0,1,0.8289355635643005,' lucid dreaming. xD man to massage my body for hours. xD want to have a dream of me sitting on the chair and growing my hair up to be very long...and while I'm dreaming about it I want it to happen a...
769,NS,1,0,0.0004480620555114001,"'LOL thanks. P But you realize, the insight wasn't that some people are inevitably and unjustifiably hurtful, which I've basically understood since childhood. Rather it's that being you is OK... So I'..."
769,JP,0,1,0.9997933506965637,"'LOL thanks. P But you realize, the insight wasn't that some people are inevitably and unjustifiably hurtful, which I've basically understood since childhood. Rather it's that being you is OK... So I'..."
770,IE,0,1,0.9983749389648438,'You're boring. I just remembered that the other day as I was walking to the shops with some friends and I stopped mid conversation and was like OH MY GOD THOSE PLANTS ARE SO GREEN!. Was subsequently ...
770,NS,1,0,0.00034541799686849117,'You're boring. I just remembered that the other day as I was walking to the shops with some friends and I stopped mid conversation and was like OH MY GOD THOSE PLANTS ARE SO GREEN!. Was subsequently ...
770,TF,1,0,0.3202016055583954,'You're boring. I just remembered that the other day as I was walking to the shops with some friends and I stopped mid conversation and was like OH MY GOD THOSE PLANTS ARE SO GREEN!. Was subsequently ...
774,TF,0,1,0.9027214646339417,'The Martian by Andy Weir So good. So ISTP. I got makeup today. I think I'm gonna look BA with lipstick. Like I'll crush your throat with my heel BA. RIP I am sorry for your loss This is me at a party...
776,NS,1,0,0.002425666432827711,"'lol, yes I see what you mean, with new friends who hasn't seen you naked, it's a good point. Anyway, about having to choose between friends and love, that is a tough choice. In my last... It could be..."
777,IE,1,0,0.023192359134554863,'Iron by woodkid I am currently reading the handmaidens tale. A thing I've been thinking about is how reading dystopian fiction published before the 1990s always feels like reading an account of an al...
777,TF,0,1,0.9911602139472961,'Iron by woodkid I am currently reading the handmaidens tale. A thing I've been thinking about is how reading dystopian fiction published before the 1990s always feels like reading an account of an al...
777,JP,1,0,0.013177579268813133,'Iron by woodkid I am currently reading the handmaidens tale. A thing I've been thinking about is how reading dystopian fiction published before the 1990s always feels like reading an account of an al...
778,JP,1,0,0.0054229809902608395,"'Well its not being better at empathy then is it if you have limits in understanding others, even if you acknowledge them. Some other types can empathise without having the experience. You might be......"
779,JP,0,1,0.9996281862258911,"'Psychology is a science. You probably feel unfulfilled pursuing it as a course of study because psychology tends to be dumbed down significantly as a college major compared to say, physics. In high s..."
781,JP,1,0,0.032660793513059616,'Post above explains Ti perfectly.. Te is objective logic that centers around external factors sources and seeks application in the real world. Te users dom an aux usually learn just enough to be... g...
782,IE,1,0,0.003257791744545102,"'I have an inattentive ADHD, not combined. You're right, it's not anger, it's more in the lines of frustration. I think the frustration for not getting what I want and lack of things I can't... I know..."
782,TF,1,0,0.0014044371200725436,"'I have an inattentive ADHD, not combined. You're right, it's not anger, it's more in the lines of frustration. I think the frustration for not getting what I want and lack of things I can't... I know..."
783,NS,0,1,0.9993022680282593,"'Because I liked that picture 3 Kittens are the new puppy's haven't you heard I agree, I wasn't looking either we just met and I also knew I wanted her I'm my life and am very glad I did Hmm, I can al..."
783,JP,0,1,0.9994040727615356,"'Because I liked that picture 3 Kittens are the new puppy's haven't you heard I agree, I wasn't looking either we just met and I also knew I wanted her I'm my life and am very glad I did Hmm, I can al..."
784,JP,1,0,0.002911691088229418,'I feel like this everytime I play chess After explaining a new loosely formed abstract idea....only to be met with blank looks ....Umm never mind. It works in my head.... Where else can we be anti so...
786,TF,0,1,0.9998716115951538,"'I have a friend in England that I talk to on MSN everyday, and we always end up saying the exact thing at the exact same time, but I dunno if that rly counts. btw, would u happen to know what type......"
789,TF,0,1,0.9997218251228333,"Ey Nice proportions. Some sketches 'Ey! Nice of you to draw me, but my chitin is really black. There, there. unsure I know the feeling as I've thrown away plenty of pictures myself, but you will and i..."
789,JP,0,1,0.5619935989379883,"Ey Nice proportions. Some sketches 'Ey! Nice of you to draw me, but my chitin is really black. There, there. unsure I know the feeling as I've thrown away plenty of pictures myself, but you will and i..."
794,IE,0,1,0.9980568289756775,'It has been too long since I have been on personalitycafe although it doesn't seem to have changed one bit but I must say it is good to be back somewhere like this. Usually I turn to Doctor Who... by...
796,JP,1,0,0.0035807874519377947,"'INTP Bachelor in Philosophy Bachelor in PoliSci Master's degree in HR management I'm a young graduate turning 24 in a few days and I've been working in the same company big one, think 100k employees ..."
799,IE,0,1,0.9991620779037476,"'Random multiplication. You know how some people draw random shapes while talking on the phone? I do that as well . Well, sometimes I will pick a random number, multiply it by two, then take the... I ..."
799,JP,0,1,0.9996793270111084,"'Random multiplication. You know how some people draw random shapes while talking on the phone? I do that as well . Well, sometimes I will pick a random number, multiply it by two, then take the... I ..."
804,IE,0,1,0.9947918057441711,"'Being phobic or weary of men feminist or misogynist I wouldn't take it personally, but it's possible that person has had some kind of negative experience and is distrustful of men or just... More tim..."
804,JP,0,1,0.9970411658287048,"'Being phobic or weary of men feminist or misogynist I wouldn't take it personally, but it's possible that person has had some kind of negative experience and is distrustful of men or just... More tim..."
805,IE,0,1,0.9904882907867432,"'I'm the same wtf! Im so lazy, and numb, I don't feel like doing anything! today I slept 11 hours and I was still tired. It helps to drink more water tho, sometimes I'm just dehydrated. Maybe just try..."
